customer_id,product_id,purchase_count,avg_interval_days,std_interval_days,last_purchase_date,days_since_last_purchase,product_reorder_ratio,opportunity_status,opportunity_status_v2,regularity_score,history_score,timing_score,confidence_score_v2,avg_quantity,median_quantity,avg_unit_price,median_line_value,expected_revenue,opportunity_score_v2,customer_name,product_name,recommendation
206,60,24,45.0,25.7,2025-11-12,49,1.0888888888888888,due_soon,due_soon,0.4288888888888889,1.0,0.9111111111111112,72.1,9.5,9.5,163.9,1613.03,1557.05,112263.305,Klient_206,Produkt_060,Przygotuj ofertę ponownego zakupu
299,73,4,243.0,119.0,2025-05-03,242,0.9958847736625515,due_soon,due_soon,0.5102880658436214,0.5,0.9958847736625515,62.9,9.5,9.0,198.24,1815.8,1784.16,112223.664,Klient_299,Produkt_073,Przygotuj ofertę ponownego zakupu
237,73,10,104.6,86.8,2025-09-22,100,0.9560229445506693,due_soon,due_soon,0.17017208413001905,1.0,0.9560229445506693,61.6,10.4,9.0,201.86,1896.07,1816.74,111911.18400000001,Klient_237,Produkt_073,Przygotuj ofertę ponownego zakupu
271,9,6,162.8,76.8,2025-05-13,232,1.4250614250614249,overdue,overdue,0.5282555282555284,0.75,0.5749385749385751,60.6,9.8,9.0,204.41,1799.24,1839.69,111485.214,Klient_271,Produkt_009,Skontaktuj się z klientem pilnie
254,134,18,55.3,41.1,2025-10-02,90,1.62748643761302,overdue,overdue,0.25678119349005424,1.0,0.37251356238697997,50.9,9.2,9.0,242.03,2171.17,2178.27,110873.943,Klient_254,Produkt_134,Skontaktuj się z klientem pilnie
272,119,5,158.2,137.1,2025-04-14,261,1.649810366624526,overdue,overdue,0.13337547408343864,0.625,0.35018963337547393,33.5,10.6,12.0,275.63,3295.08,3307.56,110803.26,Klient_272,Produkt_119,Skontaktuj się z klientem pilnie
73,138,21,51.0,38.8,2025-10-30,62,1.2156862745098038,overdue,overdue,0.23921568627450984,1.0,0.7843137254901962,60.4,8.1,9.0,203.26,1778.22,1829.34,110492.136,Klient_073,Produkt_138,Skontaktuj się z klientem pilnie
93,19,6,165.0,77.9,2025-04-26,249,1.509090909090909,overdue,overdue,0.5278787878787878,0.75,0.49090909090909096,58.5,14.0,13.5,139.84,1909.58,1887.84,110438.64,Klient_093,Produkt_019,Skontaktuj się z klientem pilnie
68,99,5,210.0,158.9,2025-04-30,245,1.1666666666666667,due_soon,due_soon,0.2433333333333333,0.625,0.8333333333333333,50.5,8.6,7.0,311.89,2125.06,2183.23,110253.115,Klient_068,Produkt_099,Przygotuj ofertę ponownego zakupu
75,132,3,364.5,478.7,2025-01-25,340,0.9327846364883402,due_soon,due_soon,0.0,0.375,0.9327846364883402,34.6,11.7,11.0,285.47,3139.95,3140.17,108649.88200000001,Klient_075,Produkt_132,Przygotuj ofertę ponownego zakupu
48,19,4,192.7,133.9,2025-05-21,224,1.1624286455630515,due_soon,due_soon,0.3051375194603009,0.5,0.8375713544369485,49.7,16.0,16.0,135.41,2249.88,2166.56,107678.032,Klient_048,Produkt_019,Przygotuj ofertę ponownego zakupu
125,137,25,42.5,18.2,2025-10-31,61,1.4352941176470588,overdue,overdue,0.571764705882353,1.0,0.5647058823529412,69.8,9.0,7.0,220.03,1531.88,1540.21,107506.658,Klient_125,Produkt_137,Skontaktuj się z klientem pilnie
92,37,13,81.3,36.2,2025-09-08,114,1.4022140221402215,overdue,overdue,0.5547355473554735,1.0,0.5977859778597785,69.9,7.8,7.0,219.59,1531.39,1537.13,107445.38700000002,Klient_092,Produkt_037,Skontaktuj się z klientem pilnie
201,119,4,211.0,31.8,2025-05-26,219,1.037914691943128,due_soon,due_soon,0.8492890995260663,0.5,0.9620853080568721,77.3,6.8,5.0,277.98,1414.39,1389.9,107439.27,Klient_201,Produkt_119,Przygotuj ofertę ponownego zakupu
245,81,13,82.7,50.1,2025-10-08,84,1.0157194679564692,due_soon,due_soon,0.3941958887545345,1.0,0.9842805320435308,72.3,11.5,14.0,106.13,1416.8,1485.82,107424.786,Klient_245,Produkt_081,Przygotuj ofertę ponownego zakupu
83,30,5,154.2,185.4,2025-05-24,221,1.4332036316472114,overdue,overdue,0.0,0.625,0.5667963683527886,32.9,9.8,10.0,326.28,3448.6,3262.8,107346.12,Klient_083,Produkt_030,Skontaktuj się z klientem pilnie
148,10,7,121.3,65.0,2025-09-10,112,0.9233305853256389,due_soon,due_soon,0.46413849958779885,0.875,0.9233305853256389,70.2,9.1,8.0,190.13,1544.48,1521.04,106777.008,Klient_148,Produkt_010,Przygotuj ofertę ponownego zakupu
248,53,10,100.2,71.0,2025-07-03,181,1.8063872255489022,overdue,overdue,0.2914171656686627,1.0,0.1936127744510978,48.0,9.8,9.0,245.52,2191.03,2209.68,106064.63999999998,Klient_248,Produkt_053,Skontaktuj się z klientem pilnie
149,3,12,85.7,86.5,2025-10-07,85,0.9918319719953326,due_soon,due_soon,0.0,1.0,0.9918319719953326,54.8,13.2,14.0,135.54,1869.84,1897.56,103986.28799999999,Klient_149,Produkt_003,Przygotuj ofertę ponownego zakupu
14,92,9,95.4,78.0,2025-08-06,147,1.540880503144654,overdue,overdue,0.1823899371069183,1.0,0.45911949685534603,49.7,6.4,6.0,346.84,2076.84,2081.04,103427.68800000001,Klient_014,Produkt_092,Skontaktuj się z klientem pilnie
181,60,9,112.0,102.0,2025-07-06,178,1.5892857142857142,overdue,overdue,0.0892857142857143,1.0,0.4107142857142858,44.3,10.8,14.0,166.49,2453.28,2330.86,103257.098,Klient_181,Produkt_060,Skontaktuj się z klientem pilnie
250,74,6,181.0,89.4,2025-07-08,176,0.9723756906077348,due_soon,due_soon,0.5060773480662983,0.75,0.9723756906077348,69.6,7.5,6.0,246.96,1494.94,1481.76,103130.49599999998,Klient_250,Produkt_074,Przygotuj ofertę ponownego zakupu
112,60,14,74.6,45.7,2025-09-22,100,1.3404825737265416,overdue,overdue,0.38739946380697043,1.0,0.6595174262734584,63.9,8.9,9.5,169.27,1623.35,1608.06,102755.034,Klient_112,Produkt_060,Skontaktuj się z klientem pilnie
191,3,15,67.8,50.6,2025-10-31,61,0.8997050147492626,due_soon,due_soon,0.2536873156342182,1.0,0.8997050147492626,63.9,9.9,12.0,132.63,1596.96,1591.56,101700.684,Klient_191,Produkt_003,Przygotuj ofertę ponownego zakupu
40,101,26,41.3,21.7,2025-11-22,39,0.9443099273607749,due_soon,due_soon,0.47457627118644063,1.0,0.9443099273607749,75.0,9.5,9.5,142.3,1381.39,1351.85,101388.75,Klient_040,Produkt_101,Przygotuj ofertę ponownego zakupu
223,105,16,64.6,41.0,2025-09-16,106,1.6408668730650156,overdue,overdue,0.3653250773993808,1.0,0.35913312693498445,55.4,8.8,7.0,260.8,1942.85,1825.6,101138.23999999999,Klient_223,Produkt_105,Skontaktuj się z klientem pilnie
243,53,10,101.7,94.5,2025-10-02,90,0.8849557522123893,due_soon,due_soon,0.07079646017699115,1.0,0.8849557522123893,55.3,8.1,7.5,243.66,1766.62,1827.45,101057.985,Klient_243,Produkt_053,Przygotuj ofertę ponownego zakupu
156,125,13,78.1,55.4,2025-09-27,95,1.2163892445582587,overdue,overdue,0.29065300896286805,1.0,0.7836107554417413,62.7,9.3,9.0,179.05,1742.4,1611.45,101037.91500000001,Klient_156,Produkt_125,Skontaktuj się z klientem pilnie
83,135,6,173.6,145.7,2025-06-24,190,1.0944700460829493,due_soon,due_soon,0.1607142857142857,0.75,0.9055299539170507,52.4,9.0,7.0,272.62,1878.42,1908.34,99997.01599999999,Klient_083,Produkt_135,Przygotuj ofertę ponownego zakupu
103,92,5,137.5,152.8,2025-05-09,236,1.7163636363636363,overdue,overdue,0.0,0.625,0.2836363636363637,25.8,10.4,11.0,348.7,3903.68,3835.7,98961.06,Klient_103,Produkt_092,Skontaktuj się z klientem pilnie
52,6,5,134.8,84.8,2025-06-27,187,1.387240356083086,overdue,overdue,0.370919881305638,0.625,0.6127596439169141,50.8,7.8,5.0,388.13,1771.1,1940.65,98585.02,Klient_052,Produkt_006,Skontaktuj się z klientem pilnie
112,123,13,78.2,51.6,2025-09-22,100,1.278772378516624,overdue,overdue,0.34015345268542196,1.0,0.7212276214833759,63.3,10.1,12.0,129.75,1584.7,1557.0,98558.09999999999,Klient_112,Produkt_123,Skontaktuj się z klientem pilnie
271,79,9,115.0,125.1,2025-08-27,126,1.0956521739130434,due_soon,due_soon,0.0,1.0,0.9043478260869566,52.6,9.7,10.0,186.0,1758.9,1860.0,97836.0,Klient_271,Produkt_079,Przygotuj ofertę ponownego zakupu
283,33,5,174.5,112.5,2025-04-29,246,1.4097421203438396,overdue,overdue,0.3553008595988538,0.625,0.5902578796561604,49.5,13.8,17.0,116.09,1836.34,1973.53,97689.735,Klient_283,Produkt_033,Skontaktuj się z klientem pilnie
48,79,4,247.3,129.1,2025-03-17,289,1.1686211079660331,due_soon,due_soon,0.47796198948645374,0.5,0.8313788920339669,57.3,11.2,9.5,178.66,1672.04,1697.27,97253.571,Klient_048,Produkt_079,Przygotuj ofertę ponownego zakupu
216,33,23,45.4,22.1,2025-11-19,42,0.9251101321585904,due_soon,due_soon,0.5132158590308369,1.0,0.9251101321585904,76.2,10.2,11.0,115.99,1244.9,1275.89,97222.81800000001,Klient_216,Produkt_033,Przygotuj ofertę ponownego zakupu
299,26,4,243.0,159.9,2025-05-03,242,0.9958847736625515,due_soon,due_soon,0.34197530864197534,0.5,0.9958847736625515,55.3,4.8,4.5,390.12,1704.94,1755.54,97081.362,Klient_299,Produkt_026,Przygotuj ofertę ponownego zakupu
244,74,6,160.0,137.6,2025-05-30,215,1.34375,overdue,overdue,0.14,0.75,0.65625,45.2,9.7,9.0,238.47,2099.71,2146.23,97009.596,Klient_244,Produkt_074,Skontaktuj się z klientem pilnie
14,125,9,118.2,103.5,2025-08-06,147,1.2436548223350254,overdue,overdue,0.12436548223350252,1.0,0.7563451776649746,54.5,9.4,10.0,177.5,1828.4,1775.0,96737.5,Klient_014,Produkt_125,Skontaktuj się z klientem pilnie
294,41,11,93.6,67.4,2025-08-08,145,1.5491452991452992,overdue,overdue,0.2799145299145298,1.0,0.4508547008547008,53.9,7.3,4.0,447.92,1885.12,1791.68,96571.552,Klient_294,Produkt_041,Skontaktuj się z klientem pilnie
106,53,6,179.8,190.5,2025-07-19,165,0.9176863181312569,due_soon,due_soon,0.0,0.75,0.9176863181312569,45.4,8.7,8.5,249.15,2117.12,2117.78,96147.212,Klient_106,Produkt_053,Przygotuj ofertę ponownego zakupu
220,73,4,148.0,99.5,2025-04-15,260,1.7567567567567568,overdue,overdue,0.32770270270270274,0.5,0.2432432432432432,35.8,11.5,13.0,204.11,2682.81,2653.43,94992.79399999998,Klient_220,Produkt_073,Skontaktuj się z klientem pilnie
137,72,9,113.8,59.9,2025-09-14,108,0.9490333919156415,due_soon,due_soon,0.4736379613356766,1.0,0.9490333919156415,75.0,11.7,13.0,97.37,1242.8,1265.81,94935.75,Klient_137,Produkt_072,Przygotuj ofertę ponownego zakupu
217,40,10,84.0,60.3,2025-07-26,158,1.880952380952381,overdue,overdue,0.28214285714285714,1.0,0.11904761904761907,45.7,7.6,4.5,458.97,2113.53,2065.37,94387.409,Klient_217,Produkt_040,Skontaktuj się z klientem pilnie
89,21,5,172.5,86.6,2025-01-28,337,1.953623188405797,overdue,overdue,0.4979710144927536,0.625,0.04637681159420293,42.3,11.4,11.0,202.85,2326.5,2231.35,94386.105,Klient_089,Produkt_021,Skontaktuj się z klientem pilnie
90,52,3,273.0,284.3,2024-09-13,474,1.7362637362637363,overdue,overdue,0.0,0.375,0.2637362637362637,17.8,12.0,11.0,480.19,5180.34,5282.09,94021.202,Klient_090,Produkt_052,Skontaktuj się z klientem pilnie
86,16,12,79.7,60.2,2025-10-23,69,0.8657465495608532,due_soon,due_soon,0.2446675031367629,1.0,0.8657465495608532,62.7,7.9,7.0,213.53,1416.68,1494.71,93718.31700000001,Klient_086,Produkt_016,Przygotuj ofertę ponownego zakupu
64,98,10,98.6,65.3,2025-08-24,129,1.308316430020284,overdue,overdue,0.33772819472616633,1.0,0.6916835699797159,62.5,7.4,5.0,296.0,1463.64,1480.0,92500.0,Klient_064,Produkt_098,Skontaktuj się z klientem pilnie
158,19,4,223.3,192.7,2025-02-12,322,1.4420062695924765,overdue,overdue,0.13703537841468882,0.5,0.5579937304075235,35.1,16.5,19.0,138.26,2475.04,2626.94,92205.59400000001,Klient_158,Produkt_019,Skontaktuj się z klientem pilnie
189,36,5,197.5,141.7,2025-05-09,236,1.1949367088607594,due_soon,due_soon,0.2825316455696203,0.625,0.8050632911392406,51.6,8.2,5.0,355.46,1745.55,1777.3,91708.68,Klient_189,Produkt_036,Przygotuj ofertę ponownego zakupu
91,37,14,72.8,53.8,2025-08-14,139,1.9093406593406594,overdue,overdue,0.26098901098901095,1.0,0.09065934065934056,44.0,9.9,9.5,218.51,2011.6,2075.84,91336.96,Klient_091,Produkt_037,Skontaktuj się z klientem pilnie
215,52,4,266.7,378.9,2025-03-23,283,1.0611173603299588,due_soon,due_soon,0.0,0.5,0.9388826396700412,38.5,6.0,5.0,474.38,2291.15,2371.9,91318.15000000001,Klient_215,Produkt_052,Przygotuj ofertę ponownego zakupu
214,85,7,100.8,120.5,2025-07-20,164,1.626984126984127,overdue,overdue,0.0,0.875,0.373015873015873,35.6,7.1,8.0,317.79,2650.88,2542.32,90506.592,Klient_214,Produkt_085,Skontaktuj się z klientem pilnie
121,3,13,75.4,41.0,2025-10-16,76,1.0079575596816976,due_soon,due_soon,0.45623342175066317,1.0,0.9920424403183024,75.3,8.2,9.0,133.4,1200.06,1200.6,90405.18,Klient_121,Produkt_003,Przygotuj ofertę ponownego zakupu
155,19,23,47.2,28.6,2025-11-12,49,1.0381355932203389,due_soon,due_soon,0.39406779661016955,1.0,0.9618644067796611,71.8,8.4,9.0,139.79,1262.88,1258.11,90332.298,Klient_155,Produkt_019,Przygotuj ofertę ponownego zakupu
59,19,8,126.3,84.3,2025-07-17,167,1.3222486144101346,overdue,overdue,0.332541567695962,1.0,0.6777513855898654,61.9,10.1,11.0,132.26,1447.57,1454.86,90055.83399999999,Klient_059,Produkt_019,Skontaktuj się z klientem pilnie
197,19,9,110.1,58.9,2025-06-28,186,1.6893732970027249,overdue,overdue,0.46503178928247046,1.0,0.31062670299727513,58.7,10.1,11.0,139.26,1542.31,1531.86,89920.182,Klient_197,Produkt_019,Skontaktuj się z klientem pilnie
156,10,7,146.8,93.7,2025-08-02,151,1.028610354223433,due_soon,due_soon,0.361716621253406,0.875,0.971389645776567,66.8,8.4,7.0,189.0,1394.26,1323.0,88376.4,Klient_156,Produkt_010,Przygotuj ofertę ponownego zakupu
288,60,7,128.7,58.3,2025-04-24,251,1.9502719502719505,overdue,overdue,0.5470085470085471,0.875,0.04972804972804945,52.1,10.3,10.0,169.23,1510.0,1692.3,88168.83,Klient_288,Produkt_060,Skontaktuj się z klientem pilnie
182,138,14,67.7,54.0,2025-08-23,130,1.9202363367799113,overdue,overdue,0.2023633677991138,1.0,0.07976366322008865,41.1,10.4,10.5,204.1,2221.06,2143.05,88079.35500000001,Klient_182,Produkt_138,Skontaktuj się z klientem pilnie
157,12,4,204.3,44.1,2024-11-18,408,1.9970631424375918,overdue,overdue,0.7841409691629956,0.5,0.002936857562408246,50.4,13.2,13.0,134.34,1769.13,1746.42,88019.568,Klient_157,Produkt_012,Skontaktuj się z klientem pilnie
146,44,18,58.1,54.4,2025-10-21,71,1.2220309810671257,overdue,overdue,0.0636833046471601,1.0,0.7779690189328743,52.3,7.9,5.0,332.52,1676.82,1662.6,86953.98,Klient_146,Produkt_044,Skontaktuj się z klientem pilnie
294,51,11,93.6,111.8,2025-08-08,145,1.5491452991452992,overdue,overdue,0.0,1.0,0.4508547008547008,41.3,9.5,9.0,233.82,2072.34,2104.38,86910.894,Klient_294,Produkt_051,Skontaktuj się z klientem pilnie
179,33,8,120.7,61.3,2025-08-13,140,1.15990057995029,due_soon,due_soon,0.49212924606462305,1.0,0.84009942004971,73.1,10.1,10.0,116.92,1196.26,1169.2,85468.51999999999,Klient_179,Produkt_033,Przygotuj ofertę ponownego zakupu
207,17,15,68.4,27.4,2025-11-02,59,0.8625730994152047,due_soon,due_soon,0.5994152046783626,1.0,0.8625730994152047,78.5,9.3,9.0,120.65,1055.43,1085.85,85239.22499999999,Klient_207,Produkt_017,Przygotuj ofertę ponownego zakupu
15,131,18,58.1,27.5,2025-10-01,91,1.5662650602409638,overdue,overdue,0.5266781411359724,1.0,0.4337349397590362,64.5,10.3,10.0,130.17,1291.26,1301.7,83959.65000000001,Klient_015,Produkt_131,Skontaktuj się z klientem pilnie
44,6,4,121.3,119.2,2025-06-19,195,1.6075845012366035,overdue,overdue,0.01731244847485569,0.5,0.39241549876339654,25.6,9.0,8.5,385.8,3388.59,3279.3,83950.08000000002,Klient_044,Produkt_006,Skontaktuj się z klientem pilnie
169,76,12,76.4,67.9,2025-08-23,130,1.7015706806282722,overdue,overdue,0.1112565445026178,1.0,0.2984293193717278,42.5,9.3,10.0,197.45,1966.4,1974.5,83916.25,Klient_169,Produkt_076,Skontaktuj się z klientem pilnie
165,34,8,121.7,84.3,2025-05-24,221,1.8159408381265407,overdue,overdue,0.30731306491372234,1.0,0.18405916187345928,48.4,6.9,5.5,313.68,1736.32,1725.24,83501.616,Klient_165,Produkt_034,Skontaktuj się z klientem pilnie
172,38,22,45.2,24.0,2025-11-04,57,1.2610619469026547,overdue,overdue,0.46902654867256643,1.0,0.7389380530973453,69.6,11.5,13.0,92.18,1158.1,1198.34,83404.46399999999,Klient_172,Produkt_038,Skontaktuj się z klientem pilnie
257,101,16,64.9,38.7,2025-09-05,117,1.8027734976887517,overdue,overdue,0.40369799691833586,1.0,0.19722650231124828,53.1,10.6,11.0,141.86,1594.02,1560.46,82860.426,Klient_257,Produkt_101,Skontaktuj się z klientem pilnie
91,60,14,75.4,67.9,2025-09-16,106,1.4058355437665782,overdue,overdue,0.09946949602122013,1.0,0.5941644562334218,49.3,10.7,10.0,165.07,1675.12,1650.7,81379.51,Klient_091,Produkt_060,Skontaktuj się z klientem pilnie
192,90,3,311.0,93.3,2025-02-02,332,1.067524115755627,due_soon,due_soon,0.7,0.375,0.932475884244373,66.1,10.0,13.0,94.36,1272.05,1226.68,81083.548,Klient_192,Produkt_090,Przygotuj ofertę ponownego zakupu
88,94,5,174.2,39.2,2025-04-25,250,1.4351320321469576,overdue,overdue,0.774971297359357,0.625,0.5648679678530424,67.7,12.4,13.0,87.6,1153.36,1138.8,77096.76,Klient_088,Produkt_094,Skontaktuj się z klientem pilnie
22,12,7,136.0,125.2,2025-06-20,194,1.4264705882352942,overdue,overdue,0.07941176470588229,0.875,0.5735294117647058,44.2,12.0,13.0,133.88,1777.75,1740.44,76927.448,Klient_022,Produkt_012,Skontaktuj się z klientem pilnie
68,94,5,196.2,135.1,2025-06-23,191,0.9734964322120286,due_soon,due_soon,0.3114169215086646,0.625,0.9734964322120286,57.1,14.0,16.0,84.13,1284.64,1346.08,76861.16799999999,Klient_068,Produkt_094,Przygotuj ofertę ponownego zakupu
281,108,5,164.8,156.7,2025-07-16,168,1.0194174757281553,due_soon,due_soon,0.049150485436893376,0.625,0.9805825242718447,45.5,8.8,6.0,281.31,1787.04,1687.86,76797.62999999999,Klient_281,Produkt_108,Przygotuj ofertę ponownego zakupu
42,69,4,241.3,250.4,2025-04-26,249,1.0319104848736014,due_soon,due_soon,0.0,0.5,0.9680895151263986,39.2,6.8,6.5,299.65,1900.88,1947.72,76350.62400000001,Klient_042,Produkt_069,Przygotuj ofertę ponownego zakupu
283,12,8,105.1,73.6,2025-09-05,117,1.1132254995242628,due_soon,due_soon,0.2997145575642246,1.0,0.8867745004757372,65.7,9.1,8.5,136.16,1198.78,1157.36,76038.552,Klient_283,Produkt_012,Przygotuj ofertę ponownego zakupu
82,82,5,195.0,131.5,2025-04-28,247,1.2666666666666666,overdue,overdue,0.3256410256410256,0.625,0.7333333333333334,51.7,8.8,8.0,183.67,1483.6,1469.36,75965.912,Klient_082,Produkt_082,Skontaktuj się z klientem pilnie
265,10,9,118.4,78.6,2025-09-03,119,1.0050675675675675,due_soon,due_soon,0.3361486486486487,1.0,0.9949324324324325,70.0,9.2,6.0,180.52,1144.56,1083.12,75818.4,Klient_265,Produkt_010,Przygotuj ofertę ponownego zakupu
147,139,4,135.7,84.9,2025-04-21,254,1.8717759764185706,overdue,overdue,0.37435519528371397,0.5,0.12822402358142937,35.1,11.8,11.0,193.42,2191.92,2127.62,74679.462,Klient_147,Produkt_139,Skontaktuj się z klientem pilnie
65,124,11,81.4,61.3,2025-08-06,147,1.8058968058968057,overdue,overdue,0.246928746928747,1.0,0.19410319410319432,46.0,12.0,12.0,134.81,1649.28,1617.72,74415.12,Klient_065,Produkt_124,Skontaktuj się z klientem pilnie
286,33,11,80.8,62.0,2025-09-03,119,1.4727722772277227,overdue,overdue,0.23267326732673266,1.0,0.5272277227722773,53.7,9.7,12.0,115.35,1426.8,1384.2,74331.54000000001,Klient_286,Produkt_033,Skontaktuj się z klientem pilnie
37,3,14,77.7,70.6,2025-10-10,82,1.0553410553410554,due_soon,due_soon,0.09137709137709149,1.0,0.9446589446589446,57.7,9.8,9.5,135.58,1315.98,1288.01,74318.177,Klient_037,Produkt_003,Przygotuj ofertę ponownego zakupu
93,104,6,152.6,95.2,2025-04-26,249,1.6317169069462647,overdue,overdue,0.37614678899082565,0.75,0.3682830930537353,48.6,7.8,7.5,203.77,1514.62,1528.28,74274.408,Klient_093,Produkt_104,Skontaktuj się z klientem pilnie
227,96,11,89.7,73.0,2025-08-07,146,1.6276477146042363,overdue,overdue,0.18617614269788185,1.0,0.3723522853957637,47.7,12.6,13.0,118.65,1605.66,1542.45,73574.865,Klient_227,Produkt_096,Skontaktuj się z klientem pilnie
95,125,5,150.0,126.7,2025-06-15,199,1.3266666666666667,overdue,overdue,0.15533333333333332,0.625,0.6733333333333333,42.6,7.8,9.0,191.19,1716.93,1720.71,73302.246,Klient_095,Produkt_125,Skontaktuj się z klientem pilnie
46,104,5,169.5,167.4,2025-02-20,314,1.8525073746312684,overdue,overdue,0.012389380530973382,0.625,0.14749262536873164,23.0,11.2,16.0,198.48,3037.92,3175.68,73040.64,Klient_046,Produkt_104,Skontaktuj się z klientem pilnie
71,99,4,224.7,266.2,2024-12-02,394,1.7534490431686693,overdue,overdue,0.0,0.5,0.24655095683133066,21.2,10.8,11.0,310.18,3319.61,3411.98,72333.976,Klient_071,Produkt_099,Skontaktuj się z klientem pilnie
208,123,10,105.0,48.1,2025-08-24,129,1.2285714285714286,overdue,overdue,0.5419047619047619,1.0,0.7714285714285714,73.7,8.8,7.5,128.9,943.17,966.75,71249.475,Klient_208,Produkt_123,Skontaktuj się z klientem pilnie
167,145,13,75.8,76.0,2025-10-27,65,0.8575197889182058,due_soon,due_soon,0.0,1.0,0.8575197889182058,51.4,6.7,5.0,276.73,1303.0,1383.65,71119.61,Klient_167,Produkt_145,Przygotuj ofertę ponownego zakupu
91,14,10,98.1,79.4,2025-08-14,139,1.416921508664628,overdue,overdue,0.19062181447502535,1.0,0.5830784913353719,53.2,11.7,12.0,111.2,1269.06,1334.4,70990.08,Klient_091,Produkt_014,Skontaktuj się z klientem pilnie
59,3,9,115.0,106.4,2025-07-17,167,1.4521739130434783,overdue,overdue,0.07478260869565212,1.0,0.5478260869565217,47.1,10.6,11.0,136.52,1384.57,1501.72,70731.012,Klient_059,Produkt_003,Skontaktuj się z klientem pilnie
202,90,15,69.0,42.6,2025-10-23,69,1.0,due_soon,due_soon,0.3826086956521739,1.0,1.0,72.2,10.7,10.0,97.0,1002.9,970.0,70034.0,Klient_202,Produkt_090,Przygotuj ofertę ponownego zakupu
192,107,3,292.5,67.2,2024-12-27,369,1.2615384615384615,overdue,overdue,0.7702564102564102,0.375,0.7384615384615385,64.4,14.0,12.0,90.06,1139.28,1080.72,69598.368,Klient_192,Produkt_107,Skontaktuj się z klientem pilnie
271,38,8,94.6,61.0,2025-07-30,154,1.627906976744186,overdue,overdue,0.35517970401691323,1.0,0.37209302325581395,55.3,10.5,13.5,92.94,1287.34,1254.69,69384.357,Klient_271,Produkt_038,Skontaktuj się z klientem pilnie
179,55,6,133.2,93.0,2025-04-20,255,1.9144144144144146,overdue,overdue,0.3018018018018017,0.75,0.08558558558558538,38.2,8.5,9.0,200.49,1694.24,1804.41,68928.46200000001,Klient_179,Produkt_055,Skontaktuj się z klientem pilnie
49,150,6,146.2,63.4,2025-04-26,249,1.7031463748290014,overdue,overdue,0.5663474692202461,0.75,0.29685362517099856,55.4,12.5,14.0,88.53,1227.29,1239.42,68663.868,Klient_049,Produkt_150,Skontaktuj się z klientem pilnie
269,89,16,65.1,31.9,2025-10-02,90,1.382488479262673,overdue,overdue,0.5099846390168971,1.0,0.617511520737327,68.4,9.9,11.5,86.66,975.5,996.59,68166.75600000001,Klient_269,Produkt_089,Skontaktuj się z klientem pilnie
267,107,5,170.0,114.1,2025-04-20,255,1.5,overdue,overdue,0.32882352941176474,0.625,0.5,46.0,12.8,16.0,92.58,1456.48,1481.28,68138.88,Klient_267,Produkt_107,Skontaktuj się z klientem pilnie
90,12,4,242.0,160.6,2025-03-12,294,1.2148760330578512,overdue,overdue,0.3363636363636364,0.5,0.7851239669421488,49.8,8.8,10.0,134.22,1362.89,1342.2,66841.56,Klient_090,Produkt_012,Skontaktuj się z klientem pilnie
196,89,21,50.2,31.8,2025-11-14,47,0.9362549800796812,due_soon,due_soon,0.3665338645418327,1.0,0.9362549800796812,69.9,11.1,11.0,86.24,1004.96,948.64,66309.936,Klient_196,Produkt_089,Przygotuj ofertę ponownego zakupu
246,64,7,148.3,145.0,2025-07-30,154,1.038435603506406,due_soon,due_soon,0.022252191503708718,0.875,0.961564396493594,51.3,11.0,15.0,85.9,1290.15,1288.5,66100.05,Klient_246,Produkt_064,Przygotuj ofertę ponownego zakupu
124,147,12,83.6,42.3,2025-08-21,132,1.5789473684210527,overdue,overdue,0.4940191387559809,1.0,0.42105263157894735,62.8,9.8,9.5,110.47,1062.23,1049.46,65906.088,Klient_124,Produkt_147,Skontaktuj się z klientem pilnie
243,84,5,198.5,180.8,2025-06-03,211,1.0629722921914357,due_soon,due_soon,0.08916876574307298,0.625,0.9370277078085643,46.2,5.0,5.0,285.0,1399.5,1425.0,65835.0,Klient_243,Produkt_084,Przygotuj ofertę ponownego zakupu
159,81,8,109.7,77.2,2025-08-27,126,1.1485870556061988,due_soon,due_soon,0.2962625341841385,1.0,0.8514129443938012,64.6,9.5,9.5,105.65,1030.74,1003.68,64837.72799999999,Klient_159,Produkt_081,Przygotuj ofertę ponownego zakupu
269,51,15,65.9,35.6,2025-09-06,116,1.7602427921092563,overdue,overdue,0.45978755690440065,1.0,0.23975720789074373,56.7,7.6,5.0,227.69,1206.0,1138.45,64550.115000000005,Klient_269,Produkt_051,Skontaktuj się z klientem pilnie
174,65,13,70.9,46.3,2025-10-25,67,0.9449929478138223,due_soon,due_soon,0.34696755994358264,1.0,0.9449929478138223,69.2,12.5,12.0,76.78,968.16,921.36,63758.112,Klient_174,Produkt_065,Przygotuj ofertę ponownego zakupu
246,90,11,98.2,70.2,2025-09-30,92,0.9368635437881874,due_soon,due_soon,0.285132382892057,1.0,0.9368635437881874,66.3,10.1,10.0,94.95,936.3,949.5,62951.85,Klient_246,Produkt_090,Przygotuj ofertę ponownego zakupu
95,3,6,138.8,95.9,2025-06-15,199,1.4337175792507204,overdue,overdue,0.30907780979827093,0.75,0.5662824207492796,50.6,8.5,9.0,136.93,1260.85,1232.37,62357.922,Klient_095,Produkt_003,Skontaktuj się z klientem pilnie
