customer_id,source_product_id,target_product_id,source_purchase_count,pair_confidence,supporting_customers,product_id,typical_quantity,typical_unit_price,typical_line_value,expected_cross_sell_value,source_history_score,pair_score,support_score,cross_sell_confidence,cross_sell_score,customer_name,source_product_name,target_product_name
239,148,2,11,20.0,4,2,10.0,78.83,755.01,755.01,1.0,0.4,0.4,55.0,41525.55,Klient_239,Produkt_148,Produkt_002
209,148,2,21,20.0,4,2,10.0,78.83,755.01,755.01,1.0,0.4,0.4,55.0,41525.55,Klient_209,Produkt_148,Produkt_002
213,148,2,11,20.0,4,2,10.0,78.83,755.01,755.01,1.0,0.4,0.4,55.0,41525.55,Klient_213,Produkt_148,Produkt_002
245,148,2,13,20.0,4,2,10.0,78.83,755.01,755.01,1.0,0.4,0.4,55.0,41525.55,Klient_245,Produkt_148,Produkt_002
220,34,89,7,18.2,4,89,10.0,86.25,820.82,820.82,0.875,0.364,0.4,50.1,41123.082,Klient_220,Produkt_034,Produkt_089
59,92,89,9,17.6,3,89,10.0,86.25,820.82,820.82,1.0,0.35200000000000004,0.3,50.1,41123.082,Klient_059,Produkt_092,Produkt_089
180,92,89,12,17.6,3,89,10.0,86.25,820.82,820.82,1.0,0.35200000000000004,0.3,50.1,41123.082,Klient_180,Produkt_092,Produkt_089
83,34,89,7,18.2,4,89,10.0,86.25,820.82,820.82,0.875,0.364,0.4,50.1,41123.082,Klient_083,Produkt_034,Produkt_089
149,92,89,14,17.6,3,89,10.0,86.25,820.82,820.82,1.0,0.35200000000000004,0.3,50.1,41123.082,Klient_149,Produkt_092,Produkt_089
248,92,89,13,17.6,3,89,10.0,86.25,820.82,820.82,1.0,0.35200000000000004,0.3,50.1,41123.082,Klient_248,Produkt_092,Produkt_089
74,101,45,7,23.5,4,45,10.0,71.3,735.3,735.3,0.875,0.47,0.4,55.4,40735.619999999995,Klient_074,Produkt_101,Produkt_045
16,103,2,12,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_016,Produkt_103,Produkt_002
294,103,2,8,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_294,Produkt_103,Produkt_002
103,103,2,11,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_103,Produkt_103,Produkt_002
126,103,2,18,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_126,Produkt_103,Produkt_002
123,103,2,28,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_123,Produkt_103,Produkt_002
184,103,2,12,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_184,Produkt_103,Produkt_002
94,103,2,8,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_094,Produkt_103,Produkt_002
78,103,2,21,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_078,Produkt_103,Produkt_002
84,103,2,13,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_084,Produkt_103,Produkt_002
292,103,2,8,21.4,3,2,10.0,78.83,755.01,755.01,1.0,0.428,0.3,53.9,40695.039,Klient_292,Produkt_103,Produkt_002
290,130,2,6,25.0,4,2,10.0,78.83,755.01,755.01,0.75,0.5,0.4,53.8,40619.538,Klient_290,Produkt_130,Produkt_002
6,8,150,12,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_006,Produkt_008,Produkt_150
103,8,150,14,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_103,Produkt_008,Produkt_150
112,8,150,12,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_112,Produkt_008,Produkt_150
65,8,150,14,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_065,Produkt_008,Produkt_150
223,8,150,13,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_223,Produkt_008,Produkt_150
161,8,150,13,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_161,Produkt_008,Produkt_150
23,8,150,20,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_023,Produkt_008,Produkt_150
51,8,150,8,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_051,Produkt_008,Produkt_150
58,8,150,23,18.8,3,150,9.0,87.93,780.57,780.57,1.0,0.376,0.3,51.3,40043.241,Klient_058,Produkt_008,Produkt_150
177,111,45,7,22.2,4,45,10.0,71.3,735.3,735.3,0.875,0.444,0.4,54.1,39779.729999999996,Klient_177,Produkt_111,Produkt_045
186,111,45,7,22.2,4,45,10.0,71.3,735.3,735.3,0.875,0.444,0.4,54.1,39779.729999999996,Klient_186,Produkt_111,Produkt_045
52,111,45,7,22.2,4,45,10.0,71.3,735.3,735.3,0.875,0.444,0.4,54.1,39779.729999999996,Klient_052,Produkt_111,Produkt_045
10,23,150,7,21.4,3,150,9.0,87.93,780.57,780.57,0.875,0.428,0.3,50.8,39652.956,Klient_010,Produkt_023,Produkt_150
3,127,2,8,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_003,Produkt_127,Produkt_002
112,96,2,8,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_112,Produkt_096,Produkt_002
179,96,2,8,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_179,Produkt_096,Produkt_002
40,96,2,22,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_040,Produkt_096,Produkt_002
217,127,2,19,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_217,Produkt_127,Produkt_002
244,96,2,10,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_244,Produkt_096,Produkt_002
117,96,2,11,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_117,Produkt_096,Produkt_002
75,96,2,9,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_075,Produkt_096,Produkt_002
202,96,2,11,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_202,Produkt_096,Produkt_002
249,127,2,9,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_249,Produkt_127,Produkt_002
108,127,2,11,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_108,Produkt_127,Produkt_002
227,96,2,11,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_227,Produkt_096,Produkt_002
84,96,2,14,20.0,3,2,10.0,78.83,755.01,755.01,1.0,0.4,0.3,52.5,39638.025,Klient_084,Produkt_096,Produkt_002
236,1,113,6,26.7,4,113,10.0,69.785,713.3499999999999,713.35,0.75,0.534,0.4,55.4,39519.590000000004,Klient_236,Produkt_001,Produkt_113
44,1,113,6,26.7,4,113,10.0,69.785,713.3499999999999,713.35,0.75,0.534,0.4,55.4,39519.590000000004,Klient_044,Produkt_001,Produkt_113
194,148,2,7,20.0,4,2,10.0,78.83,755.01,755.01,0.875,0.4,0.4,51.9,39185.019,Klient_194,Produkt_148,Produkt_002
212,39,2,11,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_212,Produkt_039,Produkt_002
182,39,2,17,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_182,Produkt_039,Produkt_002
134,122,2,15,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_134,Produkt_122,Produkt_002
135,122,2,9,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_135,Produkt_122,Produkt_002
159,122,2,10,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_159,Produkt_122,Produkt_002
110,39,2,23,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_110,Produkt_039,Produkt_002
124,122,2,15,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_124,Produkt_122,Produkt_002
115,39,2,8,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_115,Produkt_039,Produkt_002
176,122,2,28,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_176,Produkt_122,Produkt_002
296,122,2,8,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_296,Produkt_122,Produkt_002
265,122,2,8,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_265,Produkt_122,Produkt_002
39,122,2,9,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_039,Produkt_122,Produkt_002
17,122,2,8,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_017,Produkt_122,Produkt_002
132,39,2,25,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_132,Produkt_039,Produkt_002
4,122,2,8,18.8,3,2,10.0,78.83,755.01,755.01,1.0,0.376,0.3,51.3,38732.013,Klient_004,Produkt_122,Produkt_002
205,101,45,6,23.5,4,45,10.0,71.3,735.3,735.3,0.75,0.47,0.4,52.2,38382.659999999996,Klient_205,Produkt_101,Produkt_045
285,130,2,5,25.0,4,2,10.0,78.83,755.01,755.01,0.625,0.5,0.4,50.6,38203.506,Klient_285,Produkt_130,Produkt_002
185,101,2,18,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_185,Produkt_101,Produkt_002
36,101,2,9,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_036,Produkt_101,Produkt_002
141,101,2,11,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_141,Produkt_101,Produkt_002
257,101,2,16,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_257,Produkt_101,Produkt_002
282,101,2,10,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_282,Produkt_101,Produkt_002
223,101,2,11,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_223,Produkt_101,Produkt_002
129,101,2,12,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_129,Produkt_101,Produkt_002
40,101,2,26,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_040,Produkt_101,Produkt_002
176,101,2,18,17.6,3,2,10.0,78.83,755.01,755.01,1.0,0.35200000000000004,0.3,50.1,37826.001000000004,Klient_176,Produkt_101,Produkt_002
17,122,45,8,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_017,Produkt_122,Produkt_045
265,122,45,8,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_265,Produkt_122,Produkt_045
39,122,45,9,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_039,Produkt_122,Produkt_045
14,122,45,13,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_014,Produkt_122,Produkt_045
296,122,45,8,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_296,Produkt_122,Produkt_045
124,122,45,15,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_124,Produkt_122,Produkt_045
135,122,45,9,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_135,Produkt_122,Produkt_045
136,122,45,21,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_136,Produkt_122,Produkt_045
4,122,45,8,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_004,Produkt_122,Produkt_045
134,122,45,15,18.8,3,45,10.0,71.3,735.3,735.3,1.0,0.376,0.3,51.3,37720.88999999999,Klient_134,Produkt_122,Produkt_045
106,111,45,6,22.2,4,45,10.0,71.3,735.3,735.3,0.75,0.444,0.4,51.0,37500.299999999996,Klient_106,Produkt_111,Produkt_045
71,111,45,6,22.2,4,45,10.0,71.3,735.3,735.3,0.75,0.444,0.4,51.0,37500.299999999996,Klient_071,Produkt_111,Produkt_045
29,1,113,5,26.7,4,113,10.0,69.785,713.3499999999999,713.35,0.625,0.534,0.4,52.3,37308.205,Klient_029,Produkt_001,Produkt_113
277,1,113,5,26.7,4,113,10.0,69.785,713.3499999999999,713.35,0.625,0.534,0.4,52.3,37308.205,Klient_277,Produkt_001,Produkt_113
129,5,113,17,18.8,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.376,0.3,51.3,36594.854999999996,Klient_129,Produkt_005,Produkt_113
214,5,113,11,18.8,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.376,0.3,51.3,36594.854999999996,Klient_214,Produkt_005,Produkt_113
239,5,113,10,18.8,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.376,0.3,51.3,36594.854999999996,Klient_239,Produkt_005,Produkt_113
245,5,113,10,18.8,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.376,0.3,51.3,36594.854999999996,Klient_245,Produkt_005,Produkt_113
23,5,113,15,18.8,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.376,0.3,51.3,36594.854999999996,Klient_023,Produkt_005,Produkt_113
186,134,113,8,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_186,Produkt_134,Produkt_113
249,134,113,12,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_249,Produkt_134,Produkt_113
151,134,113,11,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_151,Produkt_134,Produkt_113
51,134,113,8,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_051,Produkt_134,Produkt_113
180,140,113,16,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_180,Produkt_140,Produkt_113
23,140,113,19,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_023,Produkt_140,Produkt_113
181,140,113,12,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_181,Produkt_140,Produkt_113
1,134,113,9,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_001,Produkt_134,Produkt_113
131,134,113,11,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_131,Produkt_134,Produkt_113
159,134,113,9,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_159,Produkt_134,Produkt_113
92,134,113,13,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_092,Produkt_134,Produkt_113
24,140,113,14,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_024,Produkt_140,Produkt_113
300,140,113,13,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_300,Produkt_140,Produkt_113
107,140,113,14,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_107,Produkt_140,Produkt_113
111,140,113,16,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_111,Produkt_140,Produkt_113
254,134,113,18,17.6,3,113,10.0,69.785,713.3499999999999,713.35,1.0,0.35200000000000004,0.3,50.1,35738.835,Klient_254,Produkt_134,Produkt_113
79,88,35,13,25.0,3,35,10.0,63.79,613.7,613.7,1.0,0.5,0.3,57.5,35287.75,Klient_079,Produkt_088,Produkt_035
16,88,35,16,25.0,3,35,10.0,63.79,613.7,613.7,1.0,0.5,0.3,57.5,35287.75,Klient_016,Produkt_088,Produkt_035
146,88,35,11,25.0,3,35,10.0,63.79,613.7,613.7,1.0,0.5,0.3,57.5,35287.75,Klient_146,Produkt_088,Produkt_035
183,88,35,16,25.0,3,35,10.0,63.79,613.7,613.7,1.0,0.5,0.3,57.5,35287.75,Klient_183,Produkt_088,Produkt_035
191,88,35,19,25.0,3,35,10.0,63.79,613.7,613.7,1.0,0.5,0.3,57.5,35287.75,Klient_191,Produkt_088,Produkt_035
32,88,35,16,25.0,3,35,10.0,63.79,613.7,613.7,1.0,0.5,0.3,57.5,35287.75,Klient_032,Produkt_088,Produkt_035
169,88,35,10,25.0,3,35,10.0,63.79,613.7,613.7,1.0,0.5,0.3,57.5,35287.75,Klient_169,Produkt_088,Produkt_035
95,88,35,7,25.0,3,35,10.0,63.79,613.7,613.7,0.875,0.5,0.3,54.4,33385.28,Klient_095,Produkt_088,Produkt_035
287,88,35,7,25.0,3,35,10.0,63.79,613.7,613.7,0.875,0.5,0.3,54.4,33385.28,Klient_287,Produkt_088,Produkt_035
161,54,35,17,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_161,Produkt_054,Produkt_035
251,54,35,16,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_251,Produkt_054,Produkt_035
1,54,35,8,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_001,Produkt_054,Produkt_035
226,54,35,18,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_226,Produkt_054,Produkt_035
16,54,35,10,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_016,Produkt_054,Produkt_035
32,54,35,15,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_032,Produkt_054,Produkt_035
51,54,35,8,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_051,Produkt_054,Produkt_035
196,54,35,19,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_196,Produkt_054,Produkt_035
76,54,35,9,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_076,Produkt_054,Produkt_035
100,54,35,20,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_100,Produkt_054,Produkt_035
12,54,35,19,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_012,Produkt_054,Produkt_035
59,54,35,16,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_059,Produkt_054,Produkt_035
107,54,35,12,19.0,4,35,10.0,63.79,613.7,613.7,1.0,0.38,0.4,54.0,33139.8,Klient_107,Produkt_054,Produkt_035
153,116,35,22,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_153,Produkt_116,Produkt_035
156,12,35,11,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_156,Produkt_012,Produkt_035
203,12,35,15,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_203,Produkt_012,Produkt_035
207,116,35,12,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_207,Produkt_116,Produkt_035
129,116,35,10,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_129,Produkt_116,Produkt_035
35,116,35,9,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_035,Produkt_116,Produkt_035
300,116,35,15,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_300,Produkt_116,Produkt_035
106,12,35,12,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_106,Produkt_012,Produkt_035
101,12,35,17,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_101,Produkt_012,Produkt_035
123,116,35,24,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_123,Produkt_116,Produkt_035
84,12,35,9,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_084,Produkt_012,Produkt_035
283,12,35,8,21.4,3,35,10.0,63.79,613.7,613.7,1.0,0.428,0.3,53.9,33078.43,Klient_283,Produkt_012,Produkt_035
91,14,83,10,30.8,4,83,10.0,51.355000000000004,495.79,495.79,1.0,0.616,0.4,65.8,32622.982,Klient_091,Produkt_014,Produkt_083
131,14,83,17,30.8,4,83,10.0,51.355000000000004,495.79,495.79,1.0,0.616,0.4,65.8,32622.982,Klient_131,Produkt_014,Produkt_083
76,14,83,8,30.8,4,83,10.0,51.355000000000004,495.79,495.79,1.0,0.616,0.4,65.8,32622.982,Klient_076,Produkt_014,Produkt_083
27,14,83,24,30.8,4,83,10.0,51.355000000000004,495.79,495.79,1.0,0.616,0.4,65.8,32622.982,Klient_027,Produkt_014,Produkt_083
217,14,83,19,30.8,4,83,10.0,51.355000000000004,495.79,495.79,1.0,0.616,0.4,65.8,32622.982,Klient_217,Produkt_014,Produkt_083
234,54,35,7,19.0,4,35,10.0,63.79,613.7,613.7,0.875,0.38,0.4,50.9,31237.33,Klient_234,Produkt_054,Produkt_035
22,12,35,7,21.4,3,35,10.0,63.79,613.7,613.7,0.875,0.428,0.3,50.8,31175.96,Klient_022,Produkt_012,Produkt_035
192,116,35,7,21.4,3,35,10.0,63.79,613.7,613.7,0.875,0.428,0.3,50.8,31175.96,Klient_192,Produkt_116,Produkt_035
63,116,35,7,21.4,3,35,10.0,63.79,613.7,613.7,0.875,0.428,0.3,50.8,31175.96,Klient_063,Produkt_116,Produkt_035
234,12,35,7,21.4,3,35,10.0,63.79,613.7,613.7,0.875,0.428,0.3,50.8,31175.96,Klient_234,Produkt_012,Produkt_035
80,45,77,10,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_080,Produkt_045,Produkt_077
2,45,77,16,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_002,Produkt_045,Produkt_077
260,45,77,11,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_260,Produkt_045,Produkt_077
176,45,77,27,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_176,Produkt_045,Produkt_077
43,45,77,23,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_043,Produkt_045,Produkt_077
184,45,77,10,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_184,Produkt_045,Produkt_077
159,45,77,9,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_159,Produkt_045,Produkt_077
254,45,77,11,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_254,Produkt_045,Produkt_077
24,45,77,16,20.0,3,77,10.0,57.555,592.8,592.8,1.0,0.4,0.3,52.5,31121.999999999996,Klient_024,Produkt_045,Produkt_077
127,14,83,6,30.8,4,83,10.0,51.355000000000004,495.79,495.79,0.75,0.616,0.4,59.6,29549.084000000003,Klient_127,Produkt_014,Produkt_083
139,146,114,8,30.0,3,114,9.0,51.15,464.85,464.85,1.0,0.6,0.3,62.5,29053.125,Klient_139,Produkt_146,Produkt_114
210,146,114,27,30.0,3,114,9.0,51.15,464.85,464.85,1.0,0.6,0.3,62.5,29053.125,Klient_210,Produkt_146,Produkt_114
283,146,114,13,30.0,3,114,9.0,51.15,464.85,464.85,1.0,0.6,0.3,62.5,29053.125,Klient_283,Produkt_146,Produkt_114
195,40,83,17,25.0,3,83,10.0,51.355000000000004,495.79,495.79,1.0,0.5,0.3,57.5,28507.925000000003,Klient_195,Produkt_040,Produkt_083
217,40,83,10,25.0,3,83,10.0,51.355000000000004,495.79,495.79,1.0,0.5,0.3,57.5,28507.925000000003,Klient_217,Produkt_040,Produkt_083
151,40,83,14,25.0,3,83,10.0,51.355000000000004,495.79,495.79,1.0,0.5,0.3,57.5,28507.925000000003,Klient_151,Produkt_040,Produkt_083
39,40,83,8,25.0,3,83,10.0,51.355000000000004,495.79,495.79,1.0,0.5,0.3,57.5,28507.925000000003,Klient_039,Produkt_040,Produkt_083
181,40,83,10,25.0,3,83,10.0,51.355000000000004,495.79,495.79,1.0,0.5,0.3,57.5,28507.925000000003,Klient_181,Produkt_040,Produkt_083
164,14,83,5,30.8,4,83,10.0,51.355000000000004,495.79,495.79,0.625,0.616,0.4,56.4,27962.556,Klient_164,Produkt_014,Produkt_083
141,14,83,5,30.8,4,83,10.0,51.355000000000004,495.79,495.79,0.625,0.616,0.4,56.4,27962.556,Klient_141,Produkt_014,Produkt_083
140,146,114,7,30.0,3,114,9.0,51.15,464.85,464.85,0.875,0.6,0.3,59.4,27612.09,Klient_140,Produkt_146,Produkt_114
184,46,141,10,25.0,3,141,10.0,48.19,455.3,455.3,1.0,0.5,0.3,57.5,26179.75,Klient_184,Produkt_046,Produkt_141
255,46,141,15,25.0,3,141,10.0,48.19,455.3,455.3,1.0,0.5,0.3,57.5,26179.75,Klient_255,Produkt_046,Produkt_141
245,46,141,11,25.0,3,141,10.0,48.19,455.3,455.3,1.0,0.5,0.3,57.5,26179.75,Klient_245,Produkt_046,Produkt_141
40,46,141,27,25.0,3,141,10.0,48.19,455.3,455.3,1.0,0.5,0.3,57.5,26179.75,Klient_040,Produkt_046,Produkt_141
142,46,141,19,25.0,3,141,10.0,48.19,455.3,455.3,1.0,0.5,0.3,57.5,26179.75,Klient_142,Produkt_046,Produkt_141
80,46,141,11,25.0,3,141,10.0,48.19,455.3,455.3,1.0,0.5,0.3,57.5,26179.75,Klient_080,Produkt_046,Produkt_141
